54	ISA	33		<!-- CollectiveConcept	ISA	ThesaurusNotion -->
54	RELATION	305		<!-- CollectiveConcept	RELATION	BT_according_to -->
54	RELATION	306		<!-- CollectiveConcept	RELATION	NT_according_to -->
55	Neo4j_Id	55
55	Logicalname	AdministrativeType
55	LABEL	Common
55	LABEL	Generic
55	LABEL	M1_Class
55	LABEL	Type_Individual
56	Neo4j_Id	56
56	Logicalname	Editor
56	LABEL	Common
56	LABEL	Generic
56	LABEL	S_Class
56	LABEL	Type_Individual
56	INSTANCEOF	55		<!-- Editor	INSTANCEOF	AdministrativeType -->
56	RELATION	310		<!-- Editor	RELATION	affiliation -->
56	RELATION	483		<!-- Editor	RELATION	Label800004 -->
57	Neo4j_Id	57
57	Logicalname	NewDescriptors
57	LABEL	Common
57	LABEL	Generic
57	LABEL	S_Class
57	LABEL	Type_Individual
57	INSTANCEOF	32		<!-- NewDescriptors	INSTANCEOF	ThesaurusNotionType -->
57	INSTANCEOF	58		<!-- NewDescriptors	INSTANCEOF	VersionsOfDescriptors -->
57	ISA	33		<!-- NewDescriptors	ISA	ThesaurusNotion -->
58	Neo4j_Id	58
58	Logicalname	VersionsOfDescriptors
58	LABEL	Common
58	LABEL	Generic
58	LABEL	M1_Class
58	LABEL	Type_Individual
58	RELATION	312		<!-- VersionsOfDescriptors	RELATION	release-date -->
58	RELATION	313		<!-- VersionsOfDescriptors	RELATION	version-number -->
58	RELATION	314		<!-- VersionsOfDescriptors	RELATION	of_thesaurus -->
59	Neo4j_Id	59
59	Logicalname	NewDescriptor
59	LABEL	Common
59	LABEL	Generic
59	LABEL	S_Class
59	LABEL	Type_Individual
59	INSTANCEOF	32		<!-- NewDescriptor	INSTANCEOF	ThesaurusNotionType -->
59	INSTANCEOF	58		<!-- NewDescriptor	INSTANCEOF	VersionsOfDescriptors -->
59	ISA	57		<!-- NewDescriptor	ISA	NewDescriptors -->
60	Neo4j_Id	60
60	Logicalname	ObsoleteDescriptors
60	LABEL	Common
60	LABEL	Generic
60	LABEL	S_Class
60	LABEL	Type_Individual
60	INSTANCEOF	32		<!-- ObsoleteDescriptors	INSTANCEOF	ThesaurusNotionType -->
60	INSTANCEOF	58		<!-- ObsoleteDescriptors	INSTANCEOF	VersionsOfDescriptors -->
60	ISA	33		<!-- ObsoleteDescriptors	ISA	ThesaurusNotion -->
61	Neo4j_Id	61
61	Logicalname	ObsoleteDescriptor
61	LABEL	Common
61	LABEL	Generic
61	LABEL	S_Class
61	LABEL	Type_Individual
61	INSTANCEOF	22		<!-- ObsoleteDescriptor	INSTANCEOF	SystemControlled -->
61	INSTANCEOF	32		<!-- ObsoleteDescriptor	INSTANCEOF	ThesaurusNotionType -->
61	INSTANCEOF	58		<!-- ObsoleteDescriptor	INSTANCEOF	VersionsOfDescriptors -->
61	ISA	38		<!-- ObsoleteDescriptor	ISA	AlternativeTerm -->
61	ISA	60		<!-- ObsoleteDescriptor	ISA	ObsoleteDescriptors -->
62	Neo4j_Id	62
62	Logicalname	JustBecameObsoleteDescriptor
62	LABEL	Common
62	LABEL	Generic
62	LABEL	S_Class
62	LABEL	Type_Individual
62	INSTANCEOF	22		<!-- JustBecameObsoleteDescriptor	INSTANCEOF	SystemControlled -->
62	INSTANCEOF	32		<!-- JustBecameObsoleteDescriptor	INSTANCEOF	ThesaurusNotionType -->
62	INSTANCEOF	58		<!-- JustBecameObsoleteDescriptor	INSTANCEOF	VersionsOfDescriptors -->
62	ISA	38		<!-- JustBecameObsoleteDescriptor	ISA	AlternativeTerm -->
62	ISA	60		<!-- JustBecameObsoleteDescriptor	ISA	ObsoleteDescriptors -->
63	Neo4j_Id	63
63	Logicalname	NewThesaurusClasses
63	LABEL	Common
63	LABEL	Generic
63	LABEL	M1_Class
63	LABEL	Type_Individual
63	INSTANCEOF	64		<!-- NewThesaurusClasses	INSTANCEOF	VersionsOfThesaurusClasses -->
64	Neo4j_Id	64
64	Logicalname	VersionsOfThesaurusClasses
64	LABEL	Common
64	LABEL	Generic
64	LABEL	M2_Class
64	LABEL	Type_Individual
64	RELATION	315		<!-- VersionsOfThesaurusClasses	RELATION	release-date -->
64	RELATION	316		<!-- VersionsOfThesaurusClasses	RELATION	version-number -->
64	RELATION	317		<!-- VersionsOfThesaurusClasses	RELATION	of_thesaurus -->
65	Neo4j_Id	65
65	Logicalname	NewThesaurusClass
65	LABEL	Common
65	LABEL	Generic
65	LABEL	M1_Class
65	LABEL	Type_Individual
65	INSTANCEOF	64		<!-- NewThesaurusClass	INSTANCEOF	VersionsOfThesaurusClasses -->
65	ISA	63		<!-- NewThesaurusClass	ISA	NewThesaurusClasses -->
66	Neo4j_Id	66
66	Logicalname	ObsoleteThesaurusClasses
66	LABEL	Common
66	LABEL	Generic
66	LABEL	M1_Class
66	LABEL	Type_Individual
66	INSTANCEOF	64		<!-- ObsoleteThesaurusClasses	INSTANCEOF	VersionsOfThesaurusClasses -->
67	Neo4j_Id	67
67	Logicalname	ObsoleteThesaurusClass
67	LABEL	Common
67	LABEL	Generic
67	LABEL	M1_Class
67	LABEL	Type_Individual
67	INSTANCEOF	64		<!-- ObsoleteThesaurusClass	INSTANCEOF	VersionsOfThesaurusClasses -->
67	ISA	66		<!-- ObsoleteThesaurusClass	ISA	ObsoleteThesaurusClasses -->
68	Neo4j_Id	68
68	Logicalname	JustBecameObsoleteThesaurusClass
68	LABEL	Common
68	LABEL	Generic
68	LABEL	M1_Class
68	LABEL	Type_Individual
68	INSTANCEOF	64		<!-- JustBecameObsoleteThesaurusClass	INSTANCEOF	VersionsOfThesaurusClasses -->
68	ISA	66		<!-- JustBecameObsoleteThesaurusClass	ISA	ObsoleteThesaurusClasses -->
69	Neo4j_Id	69
69	Logicalname	ObsoleteFacet
69	LABEL	Common
69	LABEL	Generic
69	LABEL	M1_Class
69	LABEL	Type_Individual
69	INSTANCEOF	29		<!-- ObsoleteFacet	INSTANCEOF	ThesaurusClassType -->
70	Neo4j_Id	70
70	Logicalname	ObsoleteHierarchy
70	LABEL	Common
70	LABEL	Generic
70	LABEL	M1_Class
70	LABEL	Type_Individual
70	INSTANCEOF	29		<!-- ObsoleteHierarchy	INSTANCEOF	ThesaurusClassType -->
71	Neo4j_Id	71
71	Logicalname	ObsoleteTerm
71	LABEL	Common
71	LABEL	Generic
71	LABEL	S_Class
71	LABEL	Type_Individual
71	INSTANCEOF	22		<!-- ObsoleteTerm	INSTANCEOF	SystemControlled -->
71	INSTANCEOF	34		<!-- ObsoleteTerm	INSTANCEOF	ThesaurusExpressionType -->
71	ISA	38		<!-- ObsoleteTerm	ISA	AlternativeTerm -->
71	ISA	44		<!-- ObsoleteTerm	ISA	UsedForTerm -->
72	Neo4j_Id	72
72	Logicalname	StatusOfTerm
72	LABEL	Common
72	LABEL	Generic
72	LABEL	S_Class
72	LABEL	Type_Individual
73	Neo4j_Id	73
73	Logicalname	StatusUnderConstruction
73	LABEL	Common
73	LABEL	Generic
73	LABEL	S_Class
73	LABEL	Type_Individual
73	ISA	72		<!-- StatusUnderConstruction	ISA	StatusOfTerm -->
74	Neo4j_Id	74
74	Logicalname	StatusForApproval
74	LABEL	Common
74	LABEL	Generic
74	LABEL	S_Class
74	LABEL	Type_Individual
74	ISA	72		<!-- StatusForApproval	ISA	StatusOfTerm -->
75	Neo4j_Id	75
75	Logicalname	StatusForInsertion
75	LABEL	Common
75	LABEL	Generic
75	LABEL	S_Class
75	LABEL	Type_Individual
75	ISA	72		<!-- StatusForInsertion	ISA	StatusOfTerm -->
76	Neo4j_Id	76
76	Logicalname	StatusForReinspection
76	LABEL	Common
76	LABEL	Generic
76	LABEL	S_Class
76	LABEL	Type_Individual
